,vehicle_count,average_speed,lane_occupancy,flow_rate,time_of_day,waiting_time
8132,29,62.70695882,37.22736231,1278,evening,41.53019043
8133,41,48.43535435,76.57972798,708,night,2.659237953
8134,47,39.9348828,2.538294606,1239,morning,18.62273501
8135,121,71.91773947,92.88668912,1316,morning,14.99710106
8136,48,70.57594733,40.79163079,630,afternoon,18.62323278
8137,58,55.38170218,30.86021421,1118,afternoon,18.55751505
8138,49,36.93539726,12.69349464,1188,evening,22.27317282
8139,70,49.46450595,95.51703189,574,evening,9.738853897
8140,97,50.77755819,81.10299601,738,morning,19.02569088
8141,88,68.44691114,72.39404977,1419,afternoon,3.143973755
8142,118,43.8909382,93.09645701,919,evening,5.832600765
8143,45,50.56730144,95.98311448,1201,morning,2.7645169
8144,101,53.74031088,26.84469765,948,night,6.180282796
8145,131,44.60746631,78.65249644,1334,afternoon,0.130209933
8146,86,55.12348475,76.69812766,893,afternoon,1.156947358
8147,45,52.22986885,55.7316192,781,night,47.78250771
8148,45,33.68204846,15.04255099,715,afternoon,6.661598339
8149,67,38.88201043,94.03454745,711,evening,22.01844142
8150,129,21.83019399,31.53822156,1021,evening,13.87866441
8151,112,35.22114336,57.88793643,517,afternoon,11.97087873
8152,47,78.53178748,1.938026999,1478,night,58.36856106
8153,115,63.23227961,42.91449033,607,night,19.97925389
8154,95,33.94082862,61.68941576,1485,morning,21.82005605
8155,123,46.16672537,38.09598124,1345,evening,18.43598226
8156,122,32.60620856,47.71063217,1481,morning,9.39771761
8157,89,64.5227977,19.2025192,711,morning,34.4894189
8158,58,55.03566595,35.0221776,701,afternoon,1.449864321
8159,87,63.64733056,72.33642911,591,afternoon,9.916587898
8160,123,43.68780524,96.97119098,1295,morning,32.49837581
8161,76,70.016419,46.87867351,1131,night,1.019647902
8162,28,26.16700163,68.60466243,1086,morning,0.781319812
8163,64,38.14073342,97.61880201,727,night,13.99302744
8164,46,42.0390455,77.47919205,1489,afternoon,8.677635489
8165,41,66.04129518,1.013063692,1258,night,36.21539284
8166,121,39.13306135,93.55406409,800,evening,42.31059737
8167,73,30.6767305,86.65665589,598,evening,1.107380494
8168,44,50.18585316,27.1112879,546,evening,17.20200652
8169,80,98.74158175,18.15513861,953,afternoon,86.05441747
8170,114,30.47477669,89.9224259,1279,night,11.26100717
8171,39,74.77555386,68.86908049,1331,afternoon,6.580447388
8172,82,49.84611663,23.69908306,713,afternoon,22.10030134
8173,44,50.11379555,71.3881815,1488,afternoon,17.98504448
8174,80,37.94588557,60.0224837,739,afternoon,7.435003488
8175,40,62.50526993,30.9215053,1354,morning,7.715339256
8176,23,70.76878057,55.67728516,655,morning,34.81847632
8177,43,80.10039054,52.72674776,748,afternoon,11.69897293
8178,124,55.71372192,50.97742798,952,night,128.1213853
8179,81,36.16073988,51.73665481,1400,afternoon,10.26624797
8180,116,85.74825202,0.040535519,655,afternoon,23.8148477
8181,120,40.94179444,26.86334134,564,morning,2.278072094
8182,118,34.5564923,43.08670367,709,morning,23.21929843
8183,71,55.78435745,12.72533213,1050,evening,18.51946018
8184,95,30.7235634,74.91644604,846,morning,12.89337923
8185,88,40.01002525,84.68870197,847,evening,16.843811
8186,120,62.5311677,81.77721879,1421,night,5.897482159
8187,108,107.4549249,45.96367426,1131,evening,51.48239901
8188,69,61.30912825,69.07018717,1447,night,76.45157193
8189,103,73.69710564,7.688614893,482,afternoon,54.51165534
8190,110,39.85827526,19.93963307,549,afternoon,49.02280559
8191,114,55.34127662,4.693924157,898,evening,23.84770417
8192,33,11.64181055,96.54402218,1410,night,12.1781076
8193,29,23.35027019,57.43125393,900,afternoon,5.659965107
8194,47,53.12941358,17.52400196,1140,evening,51.40163627
8195,34,57.07446752,70.75454553,937,night,1.333017809
8196,41,66.89641912,48.91287973,1270,afternoon,5.990602543
8197,121,46.20753662,43.42576304,1118,morning,15.41150497
8198,62,80.17845844,91.34531815,1146,afternoon,6.493323706
8199,74,61.00681191,70.82060831,1034,evening,26.23967674
8200,81,13.73598736,69.0658695,845,evening,38.63891385
8201,79,13.77385396,9.730870025,763,night,71.93672179
8202,90,52.57138146,9.202868559,900,morning,7.088503774
8203,107,45.2561439,66.44332892,479,evening,9.839058071
8204,74,54.43102521,15.64905333,1160,morning,37.84077102
8205,37,43.27831972,45.32534684,1106,morning,7.340370681
8206,117,37.99248781,56.9805085,1013,night,14.52657289
8207,82,35.30663461,38.80906122,1387,night,42.00724062
8208,105,48.85740018,8.515462262,1324,morning,14.14051084
8209,54,66.79358202,74.33508209,1388,morning,4.745738432
8210,82,28.47582821,88.50319762,779,evening,9.419108288
8211,52,47.22663846,16.16833247,1471,morning,2.529538397
8212,35,78.49351892,85.41035884,1062,night,33.64130732
8213,108,15.17559904,78.86959514,698,night,1.407343165
8214,46,62.85045729,56.38602741,1224,evening,25.60334153
8215,115,45.83111677,59.61003372,516,night,89.90260527
8216,68,34.39550929,65.15681118,949,morning,58.95629592
8217,29,38.91348426,52.47614647,1358,afternoon,2.272145436
8218,33,70.65735548,84.43427309,613,night,37.60361896
8219,80,47.3953282,47.40986644,1062,evening,35.14480514
8220,65,28.48486882,54.70526809,930,morning,10.63118268
8221,47,32.66944199,3.676540342,697,night,3.473191423
8222,63,40.01930005,18.00696722,692,afternoon,57.73955365
8223,34,67.35693715,90.37779869,644,night,24.24358739
8224,68,39.948444,12.15720954,681,morning,35.96081782
8225,52,49.50449992,90.40494774,885,night,18.36385583
8226,36,36.17188983,63.59243157,1138,morning,7.54466519
8227,95,42.03011292,92.01237306,830,afternoon,9.047281524
8228,68,46.76228651,81.43058729,1003,night,22.96034962
8229,101,31.39240347,86.52834602,612,afternoon,8.018517138
8230,82,34.37703333,52.43829038,1320,morning,15.25862336
8231,115,39.57069434,82.5298305,1247,afternoon,2.319531987
8232,77,80.03306127,46.05277601,480,morning,162.1428868
8233,74,51.21438174,4.417292704,1321,evening,28.76681815
8234,49,32.09093892,65.13582831,1019,night,4.736710982
8235,78,66.87592821,72.84532157,766,morning,4.181597581
8236,98,67.94026208,10.15487275,759,evening,19.80789798
8237,116,31.67575132,81.59069548,1089,afternoon,0.752325784
8238,113,82.50043192,7.517378293,508,night,15.93274915
8239,64,57.6645024,44.16141184,1209,night,86.9666126
8240,73,58.39598611,48.79237192,1077,night,52.00920321
8241,45,57.22073707,3.675690907,779,night,79.76029424
8242,119,56.75308163,6.5804556,1252,afternoon,3.533560965
8243,99,47.69325585,45.06441649,812,night,13.89967963
8244,35,62.99251613,31.12576929,1065,morning,24.29026087
8245,63,43.39425299,81.59077654,776,night,38.21778808
8246,74,81.46872345,41.38548094,1167,afternoon,14.94988216
8247,115,10.13964356,10.55270754,863,morning,11.52360376
8248,39,31.80064528,15.78785215,1026,morning,10.91809581
8249,98,57.10690019,67.34730433,1081,morning,46.74160732
8250,57,48.40990692,95.00653,1120,evening,14.42932166
8251,126,39.94482452,86.95973113,1200,evening,0.493418829
8252,102,53.49970932,12.94943285,628,night,44.11838484
8253,127,25.70895698,1.636812996,1194,evening,5.278319556
8254,38,29.2745924,2.643877326,722,afternoon,29.68287489
8255,100,47.45757225,55.48484142,773,night,0.897230517
8256,71,57.67796131,48.58976501,554,evening,14.68100833
8257,104,35.66869491,1.339659572,1515,evening,18.26043794
8258,67,14.03289592,5.712273238,994,afternoon,108.4495416
8259,105,54.59436153,99.97544604,1244,afternoon,2.76905612
8260,55,59.71265586,96.4941235,1216,evening,41.77132655
8261,128,28.17277289,12.67247129,782,evening,100.3598527
8262,118,42.14851002,16.40998958,868,evening,9.726614862
8263,95,68.19781472,90.01628594,913,evening,7.67200538
8264,78,26.82335826,50.74394122,1393,night,91.13947498
8265,33,49.34993405,95.79758796,790,night,20.17438844
8266,127,36.70190771,52.03397507,866,night,51.87848691
8267,71,93.68983604,57.72240864,1251,evening,47.48828615
8268,63,25.45805225,22.01358999,1184,afternoon,11.83584344
8269,70,13.51522502,87.60759024,1368,afternoon,6.228192893
8270,81,62.12499052,82.50026115,751,night,36.40958175
8271,65,43.48678133,33.74230932,1212,afternoon,20.87270538
8272,102,29.38926471,61.23730236,1371,morning,20.22972563
8273,74,40.16664502,34.14423449,1054,night,23.70338693
8274,101,80.31824581,46.39682789,1203,afternoon,0.779617264
8275,119,50.06001284,85.35512337,871,afternoon,0.152415686
8276,85,79.29442656,41.54220348,1019,evening,11.31144941
8277,60,25.21104131,84.05656091,911,night,11.73290906
8278,112,71.74253727,96.01252491,727,night,38.0533645
8279,50,30.63061684,41.63440663,797,morning,11.82089496
8280,107,74.53683882,87.75319496,637,morning,13.36766554
8281,125,72.903682,30.39833487,823,afternoon,23.92497309
8282,53,30.10321834,0.28643783,832,evening,26.86590425
8283,93,58.44689172,8.449141516,1049,night,12.16210305
8284,82,54.13795272,73.71013071,1405,morning,24.50051057
8285,88,68.72229949,10.01818157,1241,night,28.85581228
8286,73,27.34775527,93.91598357,759,afternoon,9.083658967
8287,103,41.86913608,86.65795831,1377,evening,8.065636828
8288,51,50.96021207,51.48510259,564,morning,66.33689255
8289,82,80.09385099,58.15100498,796,afternoon,31.2768855
8290,86,51.19404152,69.4348085,906,evening,11.17860672
8291,126,30.58089516,73.15060481,1313,afternoon,24.00650746
8292,102,56.42070411,49.12066878,1089,night,36.86916354
8293,121,29.69734083,31.34001335,1131,night,0.686676659
8294,107,16.27378687,91.02399551,1047,afternoon,75.70909614
8295,60,46.76683725,4.656857081,1434,morning,37.89372978
8296,36,55.55536178,35.60842698,1307,afternoon,14.93995427
8297,78,53.85573658,66.6505777,1372,evening,80.76356863
8298,55,51.06951598,89.10714797,1241,afternoon,1.72403584
8299,118,85.71327478,7.422416699,811,evening,42.09486766
8300,110,81.02628951,65.89543629,667,evening,22.41465539
8301,103,33.51461494,48.70770552,720,evening,32.78989583
8302,90,68.86618655,68.64889072,1234,afternoon,19.12516961
8303,103,95.2384804,31.72025532,1276,night,4.777989087
8304,94,85.16507271,71.07012821,964,night,9.065309751
8305,76,70.15931571,18.02617019,1289,afternoon,18.65515244
8306,40,47.32037177,77.53995715,574,evening,75.34008042
8307,107,23.90887106,74.93492647,1413,afternoon,2.123056484
8308,83,30.77224505,94.6786663,839,night,3.318187569
8309,66,60.5664524,17.32239129,1273,night,4.971323926
8310,100,55.88861348,72.19985204,738,night,30.00001796
8311,96,51.37316387,32.26500444,931,evening,13.68562873
8312,82,68.20157352,28.18568358,500,morning,4.848895247
8313,81,73.39842159,40.15956124,1189,morning,3.902063689
8314,72,73.37011407,28.52015629,846,night,33.6405178
8315,87,64.72684454,24.81935207,889,night,18.62986009
8316,104,60.34648502,76.8385243,538,night,61.84983465
8317,100,39.46873742,69.95035054,1403,afternoon,15.52673011
8318,48,51.70778504,10.93584964,1123,evening,31.99089399
8319,96,57.1916434,56.01814263,818,evening,47.66619967
8320,126,48.93249836,33.10026543,1397,evening,92.16465475
8321,119,18.18807447,97.10346425,926,afternoon,61.04498974
8322,86,56.41183423,42.50427648,1211,morning,44.79055275
8323,40,48.84605693,4.057367658,1008,afternoon,15.97619333
8324,87,47.2377482,33.17161241,970,morning,121.8931704
8325,104,61.47328361,31.27077382,1429,evening,9.22508078
8326,75,61.06156309,0.56347554,1243,night,32.47883286
8327,64,73.87445259,48.77822931,1092,morning,4.199149204
8328,114,61.8260547,90.5796134,1363,night,27.93663097
8329,55,42.32075308,80.23132407,1014,morning,35.12471801
8330,85,76.46800557,68.46534523,645,afternoon,2.838986927
8331,79,80.0764679,34.3534701,652,evening,10.48453193
8332,85,49.57995051,23.19637323,1409,afternoon,30.77686117
8333,74,74.98314125,34.26165231,742,evening,27.64928336
8334,56,53.26812343,12.30593439,1359,evening,33.09773767
8335,37,72.99233644,9.948848756,534,evening,3.986887504
8336,49,76.47131935,57.45327467,739,night,21.72733692
8337,111,37.3415386,81.39938892,647,afternoon,78.76948967
8338,62,77.99731889,9.939079065,1240,afternoon,92.22439517
8339,63,50.9054746,33.51871015,994,evening,4.065290704
8340,45,57.79712873,12.27540917,1298,morning,67.44215392
8341,54,72.23916147,31.04807272,1181,evening,25.77444043
8342,76,44.85155822,83.02633441,607,morning,41.9410256
8343,85,69.84189081,3.484677679,1198,afternoon,4.898396493
8344,34,53.33866377,64.72136441,1047,night,40.16699381
8345,38,40.91431963,5.98365952,1108,afternoon,2.211900382
8346,67,62.86849715,42.65459097,1174,morning,30.07316196
8347,77,75.05144287,47.40528187,961,night,33.08483669
8348,98,52.11082649,40.15100385,1168,afternoon,32.78474095
8349,73,29.72742625,63.73854734,1174,afternoon,1.813445427
8350,96,43.55591687,97.36633852,676,morning,14.54456322
8351,92,35.86567589,26.72998043,1294,afternoon,40.92372555
8352,73,95.50267873,60.97690304,1002,morning,47.80956636
8353,86,32.51905303,35.49785485,797,morning,16.11036919
8354,47,4.50262312,99.95006742,834,evening,5.302733977
8355,132,42.30235336,95.09968071,986,afternoon,20.76122742
8356,129,53.72712388,9.3402872,1481,night,31.5172958
8357,90,50.65841888,97.35959863,1205,evening,75.92273785
8358,48,53.59714215,73.82713532,1016,morning,34.3093402
8359,122,24.40523618,99.23446903,478,afternoon,51.8907226
8360,99,51.23276505,77.09506598,757,afternoon,9.226222873
8361,106,30.18940133,12.89335404,1273,morning,53.73583314
8362,69,68.10538256,75.04687445,867,night,28.40027634
8363,74,27.13512752,72.66276158,564,evening,23.88794046
8364,44,48.27423997,16.67357767,1194,morning,9.312704238
8365,116,34.10897101,75.31727911,610,afternoon,6.840748369
8366,33,69.04914717,67.47725974,1362,morning,23.54977455
8367,61,40.59573974,99.44440007,925,evening,66.61328384
8368,81,28.9952713,61.873957,656,morning,8.051207002
8369,100,71.08992064,41.46096075,529,morning,9.8007075
8370,47,10.13950566,95.39150443,815,night,88.64976424
8371,112,63.84335759,62.78415326,1412,afternoon,0.809026768
8372,124,56.7374168,34.863211,941,morning,19.93032698
8373,119,100.4499588,2.104566853,605,afternoon,22.57208613
8374,46,63.01347471,75.66395684,555,night,33.78488095
8375,113,60.01202674,11.95261819,1014,evening,6.469617903
8376,42,32.96847749,92.36693823,1031,morning,25.41783003
8377,90,45.61162379,96.13916735,991,night,3.477996555
8378,44,55.24287753,23.64213485,793,night,9.318624926
8379,29,78.44160729,11.28053763,1451,night,0.456697659
8380,32,34.61829348,59.53200311,892,afternoon,18.12171651
8381,47,13.23369851,21.37317983,776,afternoon,5.77516961
8382,128,51.4460277,54.18398914,1200,night,3.052798148
8383,123,18.13230302,41.4204655,806,night,12.66197407
8384,108,66.1897132,79.20253755,1281,morning,2.475948909
8385,97,80.3281561,99.98615362,1303,morning,32.75624411
8386,31,70.61688839,45.6804464,1270,afternoon,6.726875536
8387,71,39.92963639,68.50174526,653,night,37.16446382
8388,79,82.40811969,34.18053026,1270,afternoon,54.95059668
8389,41,34.64222043,86.25014812,677,night,40.56242556
8390,64,30.34711684,3.695264544,707,evening,43.17200893
8391,55,78.59160081,49.35223849,892,evening,30.96497831
8392,91,42.88969953,17.67754374,535,evening,14.16259339
8393,83,53.18137465,17.68433545,546,morning,12.8563933
8394,52,70.29250328,53.29957183,724,night,25.24538164
8395,90,28.01048968,30.77990938,865,night,8.552505426
8396,100,39.31286321,45.90050123,1518,morning,12.67745907
8397,120,38.24631345,30.56599359,1007,evening,5.063206709
8398,100,45.33851648,45.50689485,1275,morning,45.44256045
8399,55,35.79093706,28.59201683,679,night,39.91152918
8400,83,57.43805215,80.35512922,687,morning,20.99041929
8401,76,57.18525406,55.78281021,893,morning,13.8407381
8402,32,50.02449724,16.14333345,1223,morning,35.78842703
8403,91,54.57706068,0.845809054,894,evening,2.654340571
8404,81,36.90636221,1.749443708,1418,morning,1.467804098
8405,68,50.42287897,42.1690107,1315,evening,36.09591437
8406,88,16.2976959,31.41186484,1251,evening,23.95942316
8407,89,69.8000368,26.21111794,1462,morning,39.64189429
8408,63,38.78227687,62.29257098,1197,morning,9.837432658
8409,103,39.63961943,81.31984131,854,evening,3.438634317
8410,85,31.30714816,6.337988488,771,morning,16.86156216
8411,115,52.80087712,10.99736008,1360,night,16.68997336
8412,35,39.32397278,36.87460358,808,evening,42.69514689
8413,56,62.59186758,44.14865382,979,afternoon,3.907893715
8414,77,29.00278222,39.52301177,1284,afternoon,87.6051111
8415,53,52.76331312,63.86366072,586,evening,1.728754705
8416,107,58.51261672,8.721530424,1048,afternoon,11.25985004
8417,92,65.9374629,49.47281862,1399,night,36.42115127
8418,118,63.33467298,81.17445222,958,evening,37.91832859
8419,119,31.86047527,92.84591764,626,evening,25.11448343
8420,97,51.35938122,56.03762843,615,morning,2.20766596
8421,66,47.91710882,13.84242802,1195,night,58.21345045
8422,104,29.04594883,72.74727125,1267,afternoon,30.2134493
8423,64,49.46744233,79.63315721,695,afternoon,42.66698538
8424,37,22.11900678,19.62910113,1002,morning,14.64405898
8425,109,54.70486595,67.75049677,802,evening,8.366511378
8426,101,74.11919674,93.05147333,994,night,38.19908271
8427,91,69.97481575,71.88418846,629,night,50.70585094
8428,107,57.82700273,41.55680044,884,morning,50.22256169
8429,68,55.17029209,44.27629918,1073,afternoon,37.88795661
